1       -2.097628263      0.012720612     -3.521981099
8       -1.288360750      0.012720612     -3.005564511
1       -0.536607543      0.012720612     -3.602613181
1       -2.287230012     -0.219956095      1.401842331
8       -1.523234971     -0.228682615      1.983078449
1       -0.725230015     -0.187889297      1.450984477
