1       -2.130510654     -0.021075840     -2.823571085
8       -1.321243141     -0.021075840     -2.307154496
1       -0.569489934     -0.021075840     -2.904203167
1       -2.254347621     -0.186159643      0.703432317
8       -1.490352580     -0.194886163      1.284668435
1       -0.692347624     -0.154092845      0.752574463
